model_id,algorithm_id,mean_test_accuracy,mean_test_precision_micro,mean_test_precision_macro,mean_test_precision_weighted,mean_test_recall_micro,mean_test_recall_macro,mean_test_recall_weighted,mean_test_roc_auc_ovo_weighted,geometric_mean_score_micro,geometric_mean_score_macro,geometric_mean_score_weighted,matthews_corrcoef,f5_micro,f5_macro,f5_weighted,f1_micro,f1_macro,f1_weighted,f2_micro,f2_macro,f2_weighted,log_loss
637,2,0.9169451074,0.9169451074,0.8331367076,0.9077805168,0.9169451074,0.6647272727,0.9169451074,0.8934909091,0.9799522673,0.9085575758,0.9057481253,0.8894101084,0.9799522673,0.9661813925,0.9794642913,0.9799522673,0.9422173714,0.9791052939,0.9799522673,0.9211791482,0.9794173904,0.0677309289
638,2,0.9026252983,0.9026252983,0.7415665041,0.9012850952,0.9026252983,0.7329575758,0.9026252983,0.8482181818,0.9732696897,0.9028181818,0.900065139,0.8520382929,0.9732696897,0.9398552645,0.9724503805,0.9732696897,0.9249518955,0.9725223592,0.9732696897,0.9112948977,0.9728826729,0.3362224384
639,2,0.8983293556,0.8983293556,0.7261186131,0.8744257781,0.8983293556,0.5961515152,0.8983293556,0.8572363636,0.9723150358,0.8681818182,0.8619141154,0.8451443178,0.9723150358,0.9545153328,0.9713699549,0.9723150358,0.9164682234,0.9704241338,0.9723150358,0.8856013102,0.9711162762,0.1899117243
640,2,0.876372315,0.876372315,0.6524034434,0.8613471183,0.876372315,0.6079575758,0.876372315,0.744569697,0.8730310263,0.6101030303,0.5505402588,0.2485683022,0.8730310263,0.6321975598,0.8615033859,0.8730310263,0.6222349062,0.8653910741,0.8730310263,0.6143812903,0.8698206703,0.7335950475
641,2,0.9164677804,0.9164677804,0.8261252129,0.9066208239,0.9164677804,0.6664666667,0.9164677804,0.8936242424,0.9828162291,0.9221939394,0.9201992175,0.9057319662,0.9828162291,0.9711341967,0.9824656723,0.9828162291,0.9511229664,0.9822150528,0.9828162291,0.9331608783,0.9824351352,0.0606780449
642,2,0.9016706444,0.9016706444,0.7388538688,0.9010608393,0.9016706444,0.734430303,0.9016706444,0.8462060606,0.9732696897,0.9028181818,0.900065139,0.8520382929,0.9732696897,0.9398552645,0.9724503805,0.9732696897,0.9249518955,0.9725223592,0.9732696897,0.9112948977,0.9728826729,0.3375626796
643,2,0.8992840095,0.8992840095,0.7309338078,0.8764856994,0.8992840095,0.6027030303,0.8992840095,0.8570909091,0.9732696897,0.8727272727,0.8669164406,0.8507855062,0.9732696897,0.9563686476,0.9724016779,0.9732696897,0.9197265283,0.9715172543,0.9732696897,0.8897513743,0.9721543861,0.1876109757
644,2,0.8749403341,0.8749403341,0.6478464493,0.8602906867,0.8749403341,0.6071575758,0.8749403341,0.7430545455,0.8720763723,0.609569697,0.5501503984,0.2460325711,0.8720763723,0.6305410502,0.8609392969,0.8720763723,0.6211470985,0.8647177426,0.8720763723,0.6136731085,0.8689909602,0.7627481213
645,2,0.9159904535,0.9159904535,0.8244637847,0.9058975512,0.9159904535,0.6641939394,0.9159904535,0.8936424242,0.984725537,0.9312848485,0.9297502685,0.9165077987,0.984725537,0.9743393794,0.984451799,0.984725537,0.9569300035,0.9842631039,0.984725537,0.9410763832,0.9844321325,0.054361644
646,2,0.8988066826,0.8988066826,0.7314544812,0.898623541,0.8988066826,0.7288181818,0.8988066826,0.844830303,0.9732696897,0.9028181818,0.900065139,0.8520382929,0.9732696897,0.9398552645,0.9724503805,0.9732696897,0.9249518955,0.9725223592,0.9732696897,0.9112948977,0.9728826729,0.3389486107
647,2,0.8973747017,0.8973747017,0.7189376109,0.8738341011,0.8973747017,0.6016363636,0.8973747017,0.856830303,0.9737470167,0.875,0.8694101602,0.8535964755,0.9737470167,0.9572856957,0.972915923,0.9737470167,0.9213440961,0.9720615427,0.9737470167,0.8918206173,0.9726722518,0.1856813431
648,2,0.8735083532,0.8735083532,0.6436556762,0.8593104785,0.8735083532,0.6063575758,0.8735083532,0.7414060606,0.8725536993,0.6138484848,0.5566700768,0.2536118161,0.8725536993,0.6341111507,0.8621902271,0.8725536993,0.6251460072,0.865721642,0.8725536993,0.6178914778,0.8696933517,0.7324241525
649,2,0.9150357995,0.9150357995,0.8176124428,0.9044062145,0.9150357995,0.6636606061,0.9150357995,0.8935393939,0.9861575179,0.9381030303,0.9368714222,0.9245366312,0.9861575179,0.9766952507,0.9859342196,0.9861575179,0.9612191814,0.9857864117,0.9861575179,0.9469755072,0.9859221905,0.0487163965
650,2,0.8978520286,0.8978520286,0.7293209704,0.8985124642,0.8978520286,0.7302909091,0.8978520286,0.8432909091,0.9732696897,0.9028181818,0.900065139,0.8520382929,0.9732696897,0.9398552645,0.9724503805,0.9732696897,0.9249518955,0.9725223592,0.9732696897,0.9112948977,0.9728826729,0.3396822106
651,2,0.8973747017,0.8973747017,0.7201568254,0.8740870436,0.8973747017,0.6016363636,0.8973747017,0.8568363636,0.9747016706,0.8795454545,0.8743829259,0.8591995016,0.9747016706,0.9591010185,0.9739412756,0.9747016706,0.9245563648,0.9731456395,0.9747016706,0.8959475808,0.9737056161,0.1838736245
652,2,0.8720763723,0.8720763723,0.638733633,0.8581791099,0.8720763723,0.6055575758,0.8720763723,0.7403636364,0.8720763723,0.6155878788,0.5596088716,0.2554820808,0.8720763723,0.6346301763,0.8623880611,0.8720763723,0.626297237,0.8657112858,0.8720763723,0.6194522998,0.8694181255,0.7319362195
653,2,0.9150357995,0.9150357995,0.8190435412,0.9047107718,0.9150357995,0.6636606061,0.9150357995,0.8935454545,0.9885441527,0.9494666667,0.9486621639,0.9378207903,0.9885441527,0.9805347311,0.9883922254,0.9885441527,0.9682455476,0.9883017813,0.9885441527,0.9567367394,0.9883911405,0.0435863543
654,2,0.8964200477,0.8964200477,0.7253277733,0.8979769844,0.8964200477,0.7314969697,0.8964200477,0.8420060606,0.9737470167,0.9050909091,0.9024831813,0.8548705636,0.9737470167,0.9407651715,0.9729686841,0.9737470167,0.9264501715,0.9730431946,0.9737470167,0.9132855022,0.9733838845,0.3401653728
655,2,0.8968973747,0.8968973747,0.7182192402,0.8736426444,0.8968973747,0.601369697,0.8968973747,0.8570060606,0.9761336516,0.8863636364,0.8818060105,0.8675577413,0.9761336516,0.961778358,0.975471736,0.9761336516,0.9293184885,0.9747607729,0.9761336516,0.9021093849,0.9752497797,0.18223132
656,2,0.8725536993,0.8725536993,0.6407738861,0.8586388686,0.8725536993,0.6058242424,0.8725536993,0.7401333333,0.8715990453,0.6153212121,0.559412072,0.2542378669,0.8715990453,0.6338152805,0.8621086619,0.8715990453,0.62574901,0.8653731611,0.8715990453,0.6190931916,0.8690018078,0.7594054358
657,2,0.9150357995,0.9150357995,0.8130783574,0.9041357343,0.9150357995,0.6676727273,0.9150357995,0.8933151515,0.9894988067,0.9520060606,0.9512674878,0.9431192843,0.9894988067,0.9832501218,0.989380278,0.9894988067,0.9708917519,0.9892766329,0.9894988067,0.9593176532,0.9893536177,0.0389926822
658,2,0.8973747017,0.8973747017,0.7283478233,0.8994031242,0.8973747017,0.7360424242,0.8973747017,0.8409939394,0.9737470167,0.9050909091,0.9024831813,0.8548705636,0.9737470167,0.9407651715,0.9729686841,0.9737470167,0.9264501715,0.9730431946,0.9737470167,0.9132855022,0.9733838845,0.3410011622
659,2,0.8968973747,0.8968973747,0.7175679368,0.8735121608,0.8968973747,0.601369697,0.8968973747,0.8572484848,0.9766109785,0.8886363636,0.8842709166,0.8703317298,0.9766109785,0.9626589656,0.9759799425,0.9766109785,0.9308910879,0.9752962634,0.9766109785,0.9041557256,0.9757629414,0.1807566614
660,2,0.8715990453,0.8715990453,0.6422426977,0.8592163454,0.8715990453,0.6072969697,0.8715990453,0.7395030303,0.8706443914,0.6127818182,0.5558852849,0.2486395031,0.8706443914,0.6308594526,0.8610741374,0.8706443914,0.6229664748,0.864372218,0.8706443914,0.616462558,0.8680299149,0.7607361633
661,2,0.9155131265,0.9155131265,0.8140438899,0.9047022848,0.9155131265,0.6699454545,0.9155131265,0.8931575758,0.9894988067,0.9520060606,0.9512674878,0.9431192843,0.9894988067,0.9832501218,0.989380278,0.9894988067,0.9708917519,0.9892766329,0.9894988067,0.9593176532,0.9893536177,0.0349377657
662,2,0.8968973747,0.8968973747,0.7280540479,0.8996900521,0.8968973747,0.7377818182,0.8968973747,0.8401515152,0.9732696897,0.9028181818,0.900065139,0.8520382929,0.9732696897,0.9398552645,0.9724503805,0.9732696897,0.9249518955,0.9725223592,0.9732696897,0.9112948977,0.9728826729,0.342876323
663,2,0.8968973747,0.8968973747,0.7175679368,0.8735121608,0.8968973747,0.601369697,0.8968973747,0.8573575758,0.9770883055,0.8909090909,0.8867311606,0.8730997763,0.9770883055,0.9635337884,0.9764872044,0.9770883055,0.9324563949,0.9758303303,0.9770883055,0.9061982876,0.9762753271,0.1793197409
664,2,0.8711217184,0.8711217184,0.6388679107,0.858479378,0.8711217184,0.607030303,0.8711217184,0.7383636364,0.8696897375,0.6102424242,0.5523431071,0.2430411393,0.8696897375,0.6279036247,0.860039613,0.8696897375,0.6201839395,0.863371275,0.8696897375,0.6138319243,0.8670580221,0.7585027509
665,2,0.9150357995,0.9150357995,0.8087296455,0.9035544361,0.9150357995,0.6696787879,0.9150357995,0.8930787879,0.9894988067,0.9520060606,0.9512674878,0.9431192843,0.9894988067,0.9832501218,0.989380278,0.9894988067,0.9708917519,0.9892766329,0.9894988067,0.9593176532,0.9893536177,0.0312258718
666,2,0.8940334129,0.8940334129,0.7214619106,0.8974009109,0.8940334129,0.732169697,0.8940334129,0.8390969697,0.9742243437,0.9053575758,0.9027345724,0.8574096018,0.9742243437,0.9426290456,0.9734496387,0.9742243437,0.927632185,0.9735037035,0.9742243437,0.9138885736,0.9738475621,0.3443197804
667,2,0.8968973747,0.8968973747,0.7174304041,0.8738094798,0.8968973747,0.6033757576,0.8968973747,0.8577212121,0.9775656325,0.8931818182,0.8891867814,0.8758619415,0.9775656325,0.9644029047,0.9769935384,0.9775656325,0.9340144657,0.9763629857,0.9775656325,0.9082370815,0.9767869392,0.1779957944
668,2,0.8696897375,0.8696897375,0.6364138183,0.8578543829,0.8696897375,0.606230303,0.8696897375,0.7385212121,0.8696897375,0.6142545455,0.5586246587,0.2493476071,0.8696897375,0.6306183747,0.8610033202,0.8696897375,0.623575661,0.8640235929,0.8696897375,0.6176590023,0.8673362839,0.7589945594
669,2,0.9155131265,0.9155131265,0.812007137,0.9042690493,0.9155131265,0.6699454545,0.9155131265,0.8926181818,0.9894988067,0.9520060606,0.9512674878,0.9431192843,0.9894988067,0.9832501218,0.989380278,0.9894988067,0.9708917519,0.9892766329,0.9894988067,0.9593176532,0.9893536177,0.0278136122
670,2,0.8930787589,0.8930787589,0.7203437628,0.897115421,0.8930787589,0.7316363636,0.8930787589,0.8380727273,0.9742243437,0.9053575758,0.9027345724,0.8574096018,0.9742243437,0.9426290456,0.9734496387,0.9742243437,0.927632185,0.9735037035,0.9742243437,0.9138885736,0.9738475621,0.345581778
671,2,0.8964200477,0.8964200477,0.7150400533,0.873272801,0.8964200477,0.6031090909,0.8964200477,0.8576484848,0.9794749403,0.9022727273,0.8989637883,0.8868529753,0.9794749403,0.9678238312,0.9790099233,0.9794749403,0.9401754923,0.9784797246,0.9794749403,0.9163547911,0.9788256959,0.1768450885
672,2,0.8687350835,0.8687350835,0.6346417661,0.8574143434,0.8687350835,0.6056969697,0.8687350835,0.7383030303,0.8701670644,0.6165272727,0.5619365926,0.2536742442,0.8701670644,0.6327339598,0.8617535356,0.8701670644,0.6257886912,0.8646819031,0.8701670644,0.6199206511,0.8678896453,0.7568130787
673,2,0.9155131265,0.9155131265,0.812007137,0.9042690493,0.9155131265,0.6699454545,0.9155131265,0.8924121212,0.9899761337,0.9542787879,0.9536108769,0.9457501403,0.9899761337,0.9839959892,0.9898682682,0.9899761337,0.9722734976,0.9897752077,0.9899761337,0.961257279,0.9898448554,0.0247685862
674,2,0.8935560859,0.8935560859,0.7217159486,0.8977923752,0.8935560859,0.7339090909,0.8935560859,0.8368969697,0.9737470167,0.9050909091,0.9024831813,0.8548705636,0.9737470167,0.9407651715,0.9729686841,0.9737470167,0.9264501715,0.9730431946,0.9737470167,0.9132855022,0.9733838845,0.3470477928
675,2,0.8968973747,0.8968973747,0.7173752663,0.8741265613,0.8968973747,0.6053818182,0.8968973747,0.8574969697,0.9809069212,0.9090909091,0.9062498228,0.8950373504,0.9809069212,0.9703332627,0.9805132539,0.9809069212,0.9447229551,0.9800530223,0.9809069212,0.9224040321,0.98034675,0.1757213972
676,2,0.8692124105,0.8692124105,0.635433216,0.8576156719,0.8692124105,0.6059636364,0.8692124105,0.7377757576,0.8696897375,0.6162606061,0.5617390942,0.2524672595,0.8696897375,0.6319449837,0.8614792081,0.8696897375,0.6252459603,0.8643443357,0.8696897375,0.6195606957,0.8674727595,0.8119474621
677,2,0.9145584726,0.9145584726,0.8080887741,0.9030439304,0.9145584726,0.6674060606,0.9145584726,0.8921333333,0.9914081146,0.9590909091,0.9585462796,0.9536514498,0.9914081146,0.9874344026,0.9913401475,0.9914081146,0.9762844508,0.9912453973,0.9914081146,0.9657701206,0.9912970608,0.0220070597
678,2,0.8949880668,0.8949880668,0.7250490164,0.8985606542,0.8949880668,0.7347090909,0.8949880668,0.8357939394,0.9737470167,0.9050909091,0.9024831813,0.8548705636,0.9737470167,0.9407651715,0.9729686841,0.9737470167,0.9264501715,0.9730431946,0.9737470167,0.9132855022,0.9733838845,0.3486542153
679,2,0.8978520286,0.8978520286,0.7215560739,0.8757384419,0.8978520286,0.6099272727,0.8978520286,0.8575030303,0.9809069212,0.9090909091,0.9062498228,0.8950373504,0.9809069212,0.9703332627,0.9805132539,0.9809069212,0.9447229551,0.9800530223,0.9809069212,0.9224040321,0.98034675,0.1747717402
680,2,0.8668257757,0.8668257757,0.6323647166,0.8571420101,0.8668257757,0.6066363636,0.8668257757,0.7366424242,0.8696897375,0.6162606061,0.5617390942,0.2524672595,0.8696897375,0.6319449837,0.8614792081,0.8696897375,0.6252459603,0.8643443357,0.8696897375,0.6195606957,0.8674727595,0.7234686015
681,2,0.9136038186,0.9136038186,0.8050620516,0.9016630956,0.9136038186,0.6628606061,0.9136038186,0.8916969697,0.9928400955,0.9659090909,0.9655335794,0.961469084,0.9928400955,0.9896088113,0.9927939068,0.9928400955,0.9803609093,0.992728007,0.9928400955,0.9715515084,0.9927631951,0.0195288297
682,2,0.8959427208,0.8959427208,0.7272407001,0.8994524952,0.8959427208,0.7372484848,0.8959427208,0.8348848485,0.9737470167,0.9050909091,0.9024831813,0.8548705636,0.9737470167,0.9407651715,0.9729686841,0.9737470167,0.9264501715,0.9730431946,0.9737470167,0.9132855022,0.9733838845,0.3499658082
683,2,0.8978520286,0.8978520286,0.7202829975,0.8758055352,0.8978520286,0.6119333333,0.8978520286,0.8578181818,0.9813842482,0.9113636364,0.9086697924,0.897754553,0.9813842482,0.9711593991,0.9810127386,0.9813842482,0.9462250944,0.980574799,0.9813842482,0.9244130656,0.9808522534,0.1738864935
684,2,0.8668257757,0.8668257757,0.6313819694,0.8565873149,0.8668257757,0.604630303,0.8668257757,0.7365393939,0.8696897375,0.6162606061,0.5617390942,0.2524672595,0.8696897375,0.6319449837,0.8614792081,0.8696897375,0.6252459603,0.8643443357,0.8696897375,0.6195606957,0.8674727595,0.7552559182
685,2,0.9121718377,0.9121718377,0.7965509321,0.8991096045,0.9121718377,0.6580484848,0.9121718377,0.8911878788,0.9933174224,0.9681818182,0.9678554822,0.9640663554,0.9933174224,0.9903260869,0.9932774761,0.9933174224,0.9817083514,0.9932200426,0.9933174224,0.9734717579,0.9932504974,0.0171709571
686,2,0.8949880668,0.8949880668,0.7257861564,0.89873383,0.8949880668,0.7347090909,0.8949880668,0.8340969697,0.9737470167,0.9050909091,0.9024831813,0.8548705636,0.9737470167,0.9407651715,0.9729686841,0.9737470167,0.9264501715,0.9730431946,0.9737470167,0.9132855022,0.9733838845,0.351626395
687,2,0.8983293556,0.8983293556,0.7229818059,0.8767432271,0.8983293556,0.6142060606,0.8983293556,0.8577818182,0.9813842482,0.9113636364,0.9086697924,0.897754553,0.9813842482,0.9711593991,0.9810127386,0.9813842482,0.9462250944,0.980574799,0.9813842482,0.9244130656,0.9808522534,0.1729268891
688,2,0.8668257757,0.8668257757,0.6335120548,0.8577298379,0.8668257757,0.6086424242,0.8668257757,0.7358666667,0.8696897375,0.6162606061,0.5617390942,0.2524672595,0.8696897375,0.6319449837,0.8614792081,0.8696897375,0.6252459603,0.8643443357,0.8696897375,0.6195606957,0.8674727595,0.8043932456
689,2,0.9116945107,0.9116945107,0.7944837107,0.8983059067,0.9116945107,0.6557757576,0.9116945107,0.8908363636,0.9937947494,0.9704545455,0.9701738296,0.9666593886,0.9937947494,0.9910396745,0.9937605535,0.9937947494,0.9830501724,0.9937110087,0.9937947494,0.9753885835,0.9937370985,0.0149600121
690,2,0.8949880668,0.8949880668,0.7250312612,0.8985839387,0.8949880668,0.7347090909,0.8949880668,0.8335757576,0.9737470167,0.9050909091,0.9024831813,0.8548705636,0.9737470167,0.9407651715,0.9729686841,0.9737470167,0.9264501715,0.9730431946,0.9737470167,0.9132855022,0.9733838845,0.3532102166
691,2,0.8992840095,0.8992840095,0.7278999207,0.8781747446,0.8992840095,0.6167454545,0.8992840095,0.8576606061,0.9818615752,0.9136363636,0.9110854655,0.9004663843,0.9818615752,0.9719804783,0.9815114349,0.9818615752,0.9477204789,0.9810952659,0.9818615752,0.9264184264,0.9813570034,0.1718670729
692,2,0.8663484487,0.8663484487,0.6327927355,0.8575432855,0.8663484487,0.6083757576,0.8663484487,0.7351878788,0.8701670644,0.6185333333,0.5650344678,0.2567693695,0.8701670644,0.6340396723,0.8622253747,0.8701670644,0.6274445194,0.864999701,0.8701670644,0.6218162357,0.8680248265,0.801937861
693,2,0.9121718377,0.9121718377,0.7961046961,0.8990198056,0.9121718377,0.6580484848,0.9121718377,0.8907636364,0.9942720764,0.9727272727,0.972488647,0.969248222,0.9942720764,0.9917496184,0.9942431484,0.9942720764,0.9843864121,0.9942009138,0.9942720764,0.9773019946,0.9942230003,0.0128912819
694,2,0.8930787589,0.8930787589,0.7204844354,0.8971566139,0.8930787589,0.7316363636,0.8930787589,0.8321575758,0.9737470167,0.9050909091,0.9024831813,0.8548705636,0.9737470167,0.9407651715,0.9729686841,0.9737470167,0.9264501715,0.9730431946,0.9737470167,0.9132855022,0.9733838845,0.3551224776
695,2,0.8978520286,0.8978520286,0.7204593353,0.8765193136,0.8978520286,0.6159454545,0.8978520286,0.8576848485,0.9823389021,0.9159090909,0.9134968763,0.903172897,0.9823389021,0.9727965664,0.982009357,0.9823389021,0.9492091595,0.9816144338,0.9823389021,0.928420125,0.9818610019,0.1708870455
696,2,0.8668257757,0.8668257757,0.6335120548,0.8577298379,0.8668257757,0.6086424242,0.8668257757,0.7355272727,0.8696897375,0.6182666667,0.5648363573,0.255565238,0.8696897375,0.6332517735,0.8619512652,0.8696897375,0.6268995548,0.8646615384,0.8696897375,0.6214545509,0.8676074771,0.7532147796
697,2,0.9126491647,0.9126491647,0.7973897838,0.8996569743,0.9126491647,0.6603212121,0.9126491647,0.8905454545,0.9942720764,0.9727272727,0.972488647,0.969248222,0.9942720764,0.9917496184,0.9942431484,0.9942720764,0.9843864121,0.9942009138,0.9942720764,0.9773019946,0.9942230003,0.0109756786
698,2,0.892601432,0.892601432,0.7191738001,0.8964764844,0.892601432,0.7293636364,0.892601432,0.8312545455,0.9737470167,0.9050909091,0.9024831813,0.8548705636,0.9737470167,0.9407651715,0.9729686841,0.9737470167,0.9264501715,0.9730431946,0.9737470167,0.9132855022,0.9733838845,0.3573255738
699,2,0.8983293556,0.8983293556,0.7230617752,0.8774306966,0.8983293556,0.6182181818,0.8983293556,0.8575878788,0.9823389021,0.9159090909,0.9134968763,0.903172897,0.9823389021,0.9727965664,0.982009357,0.9823389021,0.9492091595,0.9816144338,0.9823389021,0.928420125,0.9818610019,0.1700088694
700,2,0.8673031026,0.8673031026,0.6346144414,0.8572942157,0.8673031026,0.6048969697,0.8673031026,0.7355818182,0.8692124105,0.6159939394,0.5615415739,0.2512684816,0.8692124105,0.6311619769,0.861206043,0.8692124105,0.6247051409,0.8640070517,0.8692124105,0.619200965,0.8670558484,0.7995004718
701,2,0.9131264916,0.9131264916,0.7997646747,0.9001870702,0.9131264916,0.6605878788,0.9131264916,0.8903151515,0.9942720764,0.9727272727,0.972488647,0.969248222,0.9942720764,0.9917496184,0.9942431484,0.9942720764,0.9843864121,0.9942009138,0.9942720764,0.9773019946,0.9942230003,0.0091897369
702,2,0.8902147971,0.8902147971,0.7152244535,0.8959021477,0.8902147971,0.7300363636,0.8902147971,0.8302242424,0.9732696897,0.9028181818,0.900065139,0.8520382929,0.9732696897,0.9398552645,0.9724503805,0.9732696897,0.9249518955,0.9725223592,0.9732696897,0.9112948977,0.9728826729,0.3593999446
703,2,0.8983293556,0.8983293556,0.7230617752,0.8774306966,0.8983293556,0.6182181818,0.8983293556,0.8576,0.9832935561,0.9204545455,0.9183070451,0.9085701745,0.9832935561,0.9744140283,0.9830029345,0.9832935561,0.9521666096,0.9826489152,0.9832935561,0.9324125768,0.9828667534,0.1692294212
704,2,0.8677804296,0.8677804296,0.6360894496,0.8583420582,0.8677804296,0.6091757576,0.8677804296,0.7345818182,0.8687350835,0.6157272727,0.5613440318,0.2500778015,0.8687350835,0.6303848638,0.8609340243,0.8687350835,0.6241662182,0.8636700479,0.8687350835,0.6188414582,0.8666389117,0.7988757992
705,2,0.9131264916,0.9131264916,0.7997646747,0.9001870702,0.9131264916,0.6605878788,0.9131264916,0.8901454545,0.9952267303,0.9772727273,0.977107792,0.9744134405,0.9952267303,0.9931587491,0.9952069292,0.9952267303,0.9870423058,0.9951775746,0.9952267303,0.9811186111,0.9951927144,0.007537365
706,2,0.8906921241,0.8906921241,0.7162669359,0.8957834669,0.8906921241,0.7282969697,0.8906921241,0.8290666667,0.9727923628,0.9025515152,0.8998141257,0.8495116353,0.9727923628,0.9380013193,0.9719713352,0.9727923628,0.9237756323,0.9720629471,0.9727923628,0.9106939634,0.9724193994,0.3606465549
707,2,0.8983293556,0.8983293556,0.7232681343,0.8778000744,0.8983293556,0.6202242424,0.8983293556,0.8574545455,0.9837708831,0.9227272727,0.9207058691,0.9112610414,0.9837708831,0.975215529,0.9834986172,0.9837708831,0.9536354784,0.9831642497,0.9837708831,0.9344033506,0.9833685107,0.1684763732
